evid,station,network,channel,hypo_dist,ptrv,strv,mw_td,fc_td
20171115095133 ,YODB,KS,HH,44.84,8.03,13.56,1.9,7.09
20171115095133 ,YOCB,KS,HH,43.81,7.65,12.92,2.23,8.82
20171115095133 ,HDB,KG,HH,46.54,8.11,13.81,2.25,10.48
20171115095133 ,YEYB,KS,HH,60.7,10.64,18.06,2.35,4.06
20171115095133 ,USN2,KS,HG,54.72,9.49,15.93,2.31,8.59
20171115095133 ,ADO2,KS,EL,50.13,8.79,14.89,2.25,18.42
20171115095133 ,MKL,KG,HH,48.23,8.39,14.23,1.94,7.7
20171115095736 ,GUWB,KS,HH,69.34,12.29,20.65,2.8,2.27
20171115095736 ,GKP1,KG,HH,72.03,12.76,21.38,2.68,6.03
20171115095736 ,CGD,KG,EL,73.05,12.84,21.26,2.77,3.63
20171115095736 ,ULJ2,KS,HH,66.66,11.97,20.21,2.65,4.54
20171115095736 ,ADOA,KS,HG,78.29,13.97,23.44,2.8,3.63
20171115095736 ,MAK,KG,EL,84.44,14.59,24.43,2.34,8.16
20171115095736 ,UJN,KS,HG,98.54,17.34,29.17,2.92,5.53
20171115095736 ,YSB,KG,HH,75.93,13.46,22.08,2.6,3.24
20171115095736 ,DKJ,KG,EL,30.01,5.71,9.29,2.65,4.51
20171115095736 ,PHA2,KS,EL,13.72,2.91,4.56,2.65,6.46
20171115095736 ,HAK,KG,EL,26.55,5.05,8.32,3.08,2.55
20171115095736 ,CHS,KG,HH,26.79,5.34,8.64,2.53,6.87
20171115095736 ,EUSB,KS,HH,66.27,11.85,19.84,2.76,3.01
20171115095736 ,CSO,KS,HG,40.87,7.79,12.87,2.4,16
20171115095736 ,HDB,KG,HH,43.5,7.87,13.22,2.5,7.05
20171115095736 ,YOCB,KS,HH,40.12,7.45,12.35,2.74,4.5
20171115095736 ,MKL,KG,HH,44.44,8.08,13.36,2.34,4.67
20171115095736 ,YEYB,KS,HH,62.61,11.4,19.07,2.8,2.64
20171115095736 ,DAG2,KS,HH,56.63,10.16,16.87,2.64,5.38
20171115095736 ,USN2,KS,HG,50.64,9.13,15.17,2.61,5.63
20171115095736 ,BBK,KG,EL,60.17,10.61,18.11,2.65,3.46
20171115095736 ,ADO2,KS,EL,50.24,9.28,15.45,2.72,10.48
20171115095826 ,MAK,KG,EL,83.36,14.88,24.72,2.2,11.07
20171115095826 ,CGD,KG,EL,72.2,13.19,21.58,2.05,12.53
20171115095826 ,GKP1,KG,HH,71.66,13.18,21.56,2.5,8.07
20171115095826 ,EUSB,KS,HH,66.74,12.37,20.33,2.05,8.77
20171115095826 ,CHS,KG,HH,27.14,5.76,9.09,2.53,4.93
20171115095826 ,DKJ,KG,EL,29.35,5.63,9.57,2.8,3.63
20171115095826 ,YOCB,KS,HH,39.72,7.83,12.7,2.35,7.53
20171115095826 ,HDB,KG,HH,42.43,8.15,13.43,2.46,8.21
20171115095826 ,MKL,KG,HH,43.39,8.33,13.63,2.32,4.27
20171115095826 ,USN2,KS,HG,49.65,9.45,15.46,2.05,12.24
20171115095826 ,ADO2,KS,EL,50.98,9.81,15.98,2.52,14.55
20171115095826 ,DAG2,KS,HH,55.89,10.55,17.19,2.72,3.93
20171115095826 ,PHA2,KS,EL,14.48,3.35,5.08,2.55,9.1
20171115095938 ,ULJ2,KS,HH,66.66,11.36,19.4,2.16,8.74
20171115095938 ,GUWB,KS,HH,69.34,11.82,20.15,2.05,6.73
20171115095938 ,CGD,KG,EL,73.05,12.42,20.95,2.4,6.91
20171115095938 ,GKP1,KG,HH,72.03,12.44,20.74,2.35,10.69
20171115095938 ,YEYB,KS,HH,62.61,10.76,18.36,1.6,15.86
20171115095938 ,EUSB,KS,HH,66.27,11.36,19.27,2.15,6.71
20171115095938 ,PHA2,KS,EL,13.72,2.34,3.94,2.5,7.93
20171115095938 ,HAK,KG,EL,26.55,4.7,8.03,2.8,3.36
20171115095938 ,DKJ,KG,EL,30.01,5.37,8.93,2.42,8.18
20171115095938 ,YOCB,KS,HH,40.12,7.03,11.9,2.31,9.95
20171115095938 ,CSO,KS,HG,40.87,8.21,12.24,2.14,32.37
20171115095938 ,CHS,KG,HH,26.79,4.86,8.09,2.23,9.48
20171115095938 ,HDB,KG,HH,43.5,7.49,12.83,2.32,11.26
20171115095938 ,DAG2,KS,HH,56.63,9.8,16.53,2.43,7.82
20171115095938 ,USN2,KS,HG,50.64,8.77,14.88,2.25,11.04
20171115095938 ,ADO2,KS,EL,50.24,8.73,14.8,2.32,22.92
20171115095938 ,MKL,KG,HH,44.44,7.68,13.1,1.93,8.57
20171115115425 ,ULJ2,KS,HH,67.75,11.94,20.25,2.65,6.69
20171115115425 ,DAU,KS,HG,70.8,12.48,20.88,2.98,7.53
20171115115425 ,GKP1,KG,HH,71.66,12.66,20.99,2.91,6.79
20171115115425 ,CGD,KG,EL,72.2,12.57,21.04,2.99,4.52
20171115115425 ,YSB,KG,HH,74.89,13.07,22,2.74,3.84
20171115115425 ,CHR,KS,HG,99.61,17.13,28.8,3.04,8.9
20171115115425 ,MAK,KG,EL,83.36,14.35,24.43,2.61,10.94
20171115115425 ,MIYA,KS,HG,87.49,15.29,25.53,3.15,2.73
20171115115425 ,CIGB,KS,HG,88.09,15.31,25.71,3.04,2.56
20171115115425 ,UJN,KS,HG,99.64,17.36,29.35,3.01,5.45
20171115115425 ,ADOA,KS,HG,79.02,13.91,23.45,2.92,4.67
20171115115425 ,EUSB,KS,HH,66.74,11.79,19.81,2.77,4.37
20171115115425 ,HDB,KG,HH,42.43,7.67,12.95,2.89,6.48
20171115115425 ,YEYB,KS,HH,63.63,11.34,19.11,2.79,4.32
20171115115425 ,PHA2,KS,EL,14.48,2.89,4.65,2.99,4.43
20171115115425 ,HAK,KG,EL,25.71,4.92,8.15,3.36,3.3
20171115115425 ,CHS,KG,HH,27.14,5.24,8.56,2.7,7.15
20171115115425 ,YOCB,KS,HH,39.72,7.34,12.14,2.83,7.36
20171115115425 ,CSO,KS,HG,41.72,7.74,12.92,2.77,11.33
20171115115425 ,DKJ,KG,EL,29.35,5.55,9.03,3.01,4.5
20171115115425 ,MKL,KG,HH,43.39,7.87,13.18,2.8,5.19
20171115115425 ,BBK,KG,EL,59.09,10.5,17.68,2.65,6.08
20171115115425 ,JEJB,KS,HH,52.88,9.61,16.18,2.94,4.22
20171115115425 ,DAG2,KS,HH,55.89,10,16.66,3.03,4.97
20171115115425 ,ADO2,KS,EL,50.98,9.24,15.45,2.86,10.48
20171115115425 ,USN2,KS,HG,49.65,8.95,15.03,2.9,5.15
20171115115425 ,YODB,KS,HH,49.39,8.92,15.03,2.91,2.56
20171115123525 ,GKP1,KG,HH,72.87,12.93,21.33,2.33,7.79
20171115123525 ,GUWB,KS,HH,70.22,12.33,20.75,2.2,3.11
20171115123525 ,DAU,KS,HG,72.02,12.89,21.15,2.44,6.87
20171115123525 ,CGD,KG,EL,73.62,12.77,21.4,2.29,5.18
20171115123525 ,YSB,KG,HH,76.22,13.23,22.47,1.3,32.37
20171115123525 ,ADOA,KS,HG,78.96,13.83,23.39,2.2,5.13
20171115123525 ,MAK,KG,EL,84.61,14.53,24.48,2.07,10.97
20171115123525 ,EUSB,KS,HH,67.08,11.84,19.92,2.15,5.18
20171115123525 ,YEYB,KS,HH,62.95,11.23,18.91,2.46,2.95
20171115123525 ,CHS,KG,HH,27.59,5.33,8.68,2.24,5.88
20171115123525 ,YOCB,KS,HH,40.93,7.51,12.47,2.17,8.69
20171115123525 ,HDB,KG,HH,43.42,7.79,13.14,2.26,12.07
20171115123525 ,ULJ2,KS,HH,66.59,11.72,19.84,2.05,7.05
20171115123525 ,DKJ,KG,EL,30.66,5.76,9.43,2.31,5.96
20171115123525 ,PHA2,KS,EL,13.62,2.68,4.26,2.5,7.29
20171115123525 ,MKL,KG,HH,44.64,8.03,13.45,2.15,6.67
20171115123525 ,BBK,KG,EL,60.06,10.55,17.83,2.35,4.31
20171115123525 ,DAG2,KS,HH,57.28,10.22,17.03,2.5,4.08
20171115123525 ,USN2,KS,HG,51.01,9.13,15.38,2.2,9.75
20171115123525 ,ADO2,KS,EL,50.88,9.17,15.4,2.35,9.18
20171115125927 ,EUSB,KS,HH,65.78,11.54,19.65,2.48,5.38
20171115125927 ,CGD,KG,EL,76.18,13.06,22.04,2.71,4.76
20171115125927 ,GUWB,KS,HH,69.91,12.19,20.76,2.6,2.73
20171115125927 ,DAU,KS,HG,73.22,12.87,21.58,2.8,5.25
20171115125927 ,GKP1,KG,HH,74.06,12.9,21.72,2.67,6.93
20171115125927 ,MAK,KG,EL,87.86,14.79,25.21,2.34,9.56
20171115125927 ,MIYA,KS,HG,91.49,15.76,26.55,2.65,4.59
20171115125927 ,CHYB,KS,HH,98.23,16.84,28.54,2.65,2.58
20171115125927 ,ADOA,KS,HG,76.82,13.48,22.84,2.35,5.68
20171115125927 ,BBK,KG,EL,63.33,10.83,18.42,2.6,4.25
20171115125927 ,ULJ2,KS,HH,63.31,11,18.74,2.43,4.32
20171115125927 ,PHA2,KS,EL,11.64,2.01,3.21,2.8,13.01
20171115125927 ,CHS,KG,HH,26.82,5.13,8.56,2.46,5.96
20171115125927 ,HAK,KG,EL,28.76,5.06,8.59,2.8,3.64
20171115125927 ,DKJ,KG,EL,32.74,5.96,10,2.67,5.11
20171115125927 ,CSO,KS,HG,38.95,7.2,12.12,2.25,32.37
20171115125927 ,YOCB,KS,HH,42.23,7.62,12.87,2.59,6.45
20171115125927 ,YODB,KS,HH,44.98,8,13.48,2.63,2.04
20171115125927 ,HDB,KG,HH,46.65,8.06,13.74,2.6,8.59
20171115125927 ,YEYB,KS,HH,59.94,10.62,18.03,2.35,5.08
20171115125927 ,DAG2,KS,HH,59.53,10.44,17.62,2.68,5.36
20171115125927 ,JEJB,KS,HH,57.07,9.9,16.85,2.36,14.8
20171115125927 ,USN2,KS,HG,53.98,9.45,15.82,2.59,6.71
20171115125927 ,ADO2,KS,EL,48.75,8.73,14.84,2.34,16.42
20171115125927 ,MKL,KG,HH,47.8,8.35,14.13,2.4,7.36
20171115132430 ,CGD,KG,EL,77.3,13.4,22.38,2.46,4.75
20171115132430 ,EUSB,KS,HH,67.44,11.74,19.88,2.8,2.81
20171115132430 ,GUWB,KS,HH,71.69,12.4,21.16,2.65,2.55
20171115132430 ,GKP1,KG,HH,75.71,13.2,22.09,2.4,9.1
20171115132430 ,CHYB,KS,HH,98.97,16.85,28.6,2.75,2.95
20171115132430 ,MAK,KG,EL,88.21,15.04,25.5,2.42,5.24
20171115132430 ,MIYA,KS,HG,92.6,16.1,26.89,2.65,2.94
20171115132430 ,ULJ2,KS,HH,63.21,10.99,17.73,2.44,5.96
20171115132430 ,YSB,KG,HH,79.94,13.82,23.37,2.58,2.93
20171115132430 ,DAG2,KS,HH,60.81,10.7,18,2.65,4.01
20171115132430 ,PHA2,KS,EL,11.63,2,3.12,2.8,8.35
20171115132430 ,HAK,KG,EL,28,5.2,8.74,3.16,1.74
20171115132430 ,CHS,KG,HH,28.47,5.33,8.82,2.64,3.99
20171115132430 ,DKJ,KG,EL,34.01,6.22,10.37,2.53,6.03
20171115132430 ,BBK,KG,EL,63.16,11.02,18.7,2.64,3.33
20171115132430 ,YOCB,KS,HH,43.81,7.86,13.25,2.34,10.57
20171115132430 ,CSO,KS,HG,40.14,7.34,12.27,2.64,7.21
20171115132430 ,YODB,KS,HH,44.84,7.97,13.42,2.63,2.55
20171115132430 ,USN2,KS,HG,54.72,9.69,16.34,2.46,6.71
20171115132430 ,YEYB,KS,HH,60.7,10.69,18.05,2.7,3.14
20171115132430 ,ADO2,KS,EL,50.13,8.88,14.98,2.6,10.48
20171115132430 ,MKL,KG,HH,48.23,8.57,14.48,2.55,4.5
20171115132430 ,HDB,KG,HH,46.54,8.24,14.03,2.56,7.95
20171115134312 ,MAK,KG,EL,83.53,14.29,24.21,2.02,10.48
20171115134312 ,CGD,KG,EL,72.78,12.54,21.05,2.5,3.68
20171115134312 ,GKP1,KG,HH,72.5,12.57,21.07,2.29,7.68
20171115134312 ,ULJ2,KS,HH,67.69,11.64,19.79,2.14,5.18
20171115134312 ,EUSB,KS,HH,67.54,11.74,19.71,2.14,4.83
20171115134312 ,YEYB,KS,HH,63.96,11.1,18.82,2.05,4.64
20171115134312 ,DAG2,KS,HH,56.56,9.93,16.68,2.35,6.12
20171115134312 ,CHS,KG,HH,27.93,5.13,8.47,2.13,7.91
20171115134312 ,PHA2,KS,EL,14.39,2.56,4.18,2.29,10.48
20171115134312 ,HAK,KG,EL,25.24,4.68,7.93,2.65,3.85
20171115134312 ,DKJ,KG,EL,30.02,5.48,9.13,2.39,5.3
20171115134312 ,YOCB,KS,HH,40.54,7.24,12.18,2.19,9.61
20171115134312 ,MKL,KG,HH,43.6,7.76,13.1,2.29,4.95
20171115134312 ,USN2,KS,HG,50.03,8.86,14.99,2.24,7.95
20171115134312 ,ADO2,KS,EL,51.62,9.05,15.28,2.19,19.34
20171115134312 ,HDB,KG,HH,42.34,7.52,12.88,2.18,13.27
20171115140516 ,GKP1,KG,HH,72.5,13.5,21.92,2.42,7.19
20171115140516 ,ULJ2,KS,HH,67.69,12.55,20.9,2.2,5.25
20171115140516 ,GUWB,KS,HH,70.36,12.94,21.46,2.33,3.06
20171115140516 ,CGD,KG,EL,72.78,13.3,21.84,2.46,4.4
20171115140516 ,EUSB,KS,HH,67.54,12.53,20.63,2.35,3.48
20171115140516 ,YSB,KG,HH,75.19,13.8,22.8,2.35,3.34
20171115140516 ,CIGB,KS,HG,88.98,16.1,26.65,2.64,2.18
20171115140516 ,YOCB,KS,HH,40.54,8.04,13.01,2.39,5.27
20171115140516 ,PHA2,KS,EL,14.39,3.43,5.11,2.44,7.46
20171115140516 ,HAK,KG,EL,25.24,5.46,8.67,2.78,3.54
20171115140516 ,YEYB,KS,HH,63.96,11.98,19.81,2.2,4.46
20171115140516 ,DKJ,KG,EL,30.02,6.29,9.89,2.5,4.59
20171115140516 ,HDB,KG,HH,42.34,8.32,13.65,2.35,6.34
20171115140516 ,CHS,KG,HH,27.93,5.99,9.36,2.34,5.19
20171115140516 ,MKL,KG,HH,43.6,8.55,13.87,2.31,5.25
20171115140516 ,BBK,KG,EL,58.98,11.1,18.4,2.35,4.13
20171115140516 ,DAG2,KS,HH,56.56,10.76,17.49,2.68,3.47
20171115140516 ,ADO2,KS,EL,51.62,9.96,16.23,2.36,11.04
20171115140516 ,USN2,KS,HG,50.03,9.65,15.78,2.39,4.99
20171115140516 ,YODB,KS,HH,49.3,9.54,15.56,2.35,3.04
20171115141807 ,EUSB,KS,HH,67.85,11.94,20.1,2.43,4.5
20171115141807 ,GKP1,KG,HH,75.31,13.32,22.25,2.52,8.02
20171115141807 ,CGD,KG,EL,76.45,13.46,22.33,2.55,5.96
20171115141807 ,MAK,KG,EL,87.14,15.15,25.62,2.4,5.18
20171115141807 ,CHYB,KS,HH,99.97,17.24,28.98,2.64,2.64
20171115141807 ,YSB,KG,HH,78.9,13.92,23.31,2.5,3.5
20171115141807 ,GUWB,KS,HH,71.78,12.6,21.21,2.53,2.73
20171115141807 ,PHA2,KS,EL,12.22,2.31,3.51,2.69,9.31
20171115141807 ,HAK,KG,EL,27.07,5.33,8.88,2.35,7.88
20171115141807 ,DKJ,KG,EL,33.32,6.32,10.41,2.49,6.3
20171115141807 ,CSO,KS,HG,40.92,7.57,12.6,2.25,16
20171115141807 ,YOCB,KS,HH,43.37,7.99,13.31,2.42,8.28
20171115141807 ,ULJ2,KS,HH,64.31,11.37,19.21,2.3,5.18
20171115141807 ,HDB,KG,HH,45.46,8.38,14.05,2.45,7.73
20171115141807 ,CHS,KG,HH,28.67,5.51,9.02,2.24,7.91
20171115141807 ,YODB,KS,HH,45.92,8.38,13.84,2.09,5.18
20171115141807 ,BBK,KG,EL,62.07,11.14,18.76,2.65,3.79
20171115141807 ,YEYB,KS,HH,61.68,11.01,18.43,2.46,2.73
20171115141807 ,DAG2,KS,HH,60.07,10.8,17.99,2.55,5.96
20171115141807 ,USN2,KS,HG,53.74,9.8,16.4,2.5,6.73
20171115141807 ,ADO2,KS,EL,50.8,9.11,15.29,2.16,32.37
20171115141807 ,MKL,KG,HH,47.19,8.67,14.51,2.4,6.14
20171115152153 ,GKP1,KG,HH,73.23,12.7,21.32,3.04,4.5
20171115152153 ,CGD,KG,EL,75.64,12.84,21.6,2.87,5.86
20171115152153 ,YSB,KG,HH,79.06,13.37,22.61,2.91,2.56
20171115152153 ,CIGB,KS,HG,88.51,15.2,25.79,2.8,3.7
20171115152153 ,MIYA,KS,HG,90.95,15.5,26.11,3.09,2.64
20171115152153 ,UJN,KS,HG,95.23,16.29,27.89,3.1,4.83
20171115152153 ,CHYB,KS,HH,97.87,16.74,28.51,3.25,2.04
20171115152153 ,EUSB,KS,HH,64.96,11.4,19.48,3,3.02
20171115152153 ,MAK,KG,EL,87.69,14.6,24.88,2.81,5.13
20171115152153 ,ULJ2,KS,HH,63.38,11.05,18.89,2.77,4.54
20171115152153 ,CSO,KS,HG,38.37,7.06,12.12,2.74,6.52
20171115152153 ,PHA2,KS,EL,11.75,2.12,3.47,2.9,5.96
20171115152153 ,CHS,KG,HH,26,5.01,8.33,2.93,5.28
20171115152153 ,HAK,KG,EL,29.18,4.95,8.42,3.1,3.5
20171115152153 ,DKJ,KG,EL,32.12,5.75,9.6,3.09,3.01
20171115152153 ,BBK,KG,EL,63.43,10.65,18.07,2.7,5.96
20171115152153 ,YOCB,KS,HH,41.45,7.4,12.51,3.14,3.39
20171115152153 ,YODB,KS,HG,45.08,8.11,13.71,3.1,2.08
20171115152153 ,YEYB,KS,HH,59.58,10.56,18.06,2.86,3.93
20171115152153 ,DAG2,KS,HH,58.9,10.22,17.24,3.15,4.71
20171115152153 ,HDB,KG,HH,46.73,7.87,13.47,2.77,9.29
20171115152153 ,JEJB,KS,HH,57.19,10.04,16.55,2.77,6.08
20171115152153 ,USN2,KS,HG,53.63,9.23,15.55,2.95,4.85
20171115152153 ,ADO2,KS,EL,48.07,8.65,14.76,2.86,9.1
20171115152153 ,MKL,KG,HH,47.61,8.12,13.76,2.91,4.25
20171115153814 ,CGD,KG,EL,71.36,12.99,21.33,2.61,4.5
20171115153814 ,GUWB,KS,HH,69.64,12.68,21.15,2.46,3.54
20171115153814 ,GKP1,KG,HH,71.3,13.05,21.7,2.37,13.54
20171115153814 ,EUSB,KS,HH,67.22,12.38,20.5,2.49,3.87
20171115153814 ,YSB,KG,HH,73.85,13.38,22.3,2.35,3.72
20171115153814 ,MAK,KG,EL,82.28,14.69,24.47,2.23,8.14
20171115153814 ,CIGB,KS,HG,88.02,15.84,26.46,2.5,3.96
20171115153814 ,CHR,KS,HG,98.93,17.45,29.17,2.45,13.89
20171115153814 ,PHA2,KS,EL,15.29,3.31,5.11,2.31,9.84
20171115153814 ,HAK,KG,EL,24.89,5.05,8.17,2.54,4.5
20171115153814 ,CHS,KG,HH,27.53,5.72,9.16,2.46,5.18
20171115153814 ,YEYB,KS,HH,64.64,11.91,19.77,2.28,5.06
20171115153814 ,YOCB,KS,HH,39.36,7.71,12.6,2.48,5.35
20171115153814 ,HDB,KG,HH,41.36,7.96,13.12,2.31,10.36
20171115153814 ,DKJ,KG,EL,28.72,5.88,9.41,2.45,4.45
20171115153814 ,MKL,KG,HH,42.34,8.15,13.38,2.5,4.7
20171115153814 ,BBK,KG,EL,58.01,10.72,17.97,2.5,3.44
20171115153814 ,DAG2,KS,HH,55.17,10.35,17.03,2.48,5.5
20171115153814 ,USN2,KS,EL,48.67,9.2,15.14,1.45,18.9
20171115153814 ,ADO2,KS,EL,51.75,9.85,16.14,2.25,24.42
20171115162312 ,GKP1,KG,HH,71.3,12.57,21.04,2.47,9.56
20171115162312 ,GUWB,KS,HH,69.64,12.19,20.68,2.47,3.67
20171115162312 ,CGD,KG,EL,71.36,12.41,20.87,2.57,5.49
20171115162312 ,CHR,KS,HG,98.93,16.97,28.7,2.55,13.89
20171115162312 ,ADOA,KS,HG,79.76,14.01,23.68,2.5,3.72
20171115162312 ,CIGB,KS,HG,88.02,15.35,25.72,2.5,3.87
20171115162312 ,ULJ2,KS,HH,68.84,11.99,20.47,2.31,5.18
20171115162312 ,EUSB,KS,HH,67.22,11.82,19.97,2.46,3.8
20171115162312 ,DKJ,KG,EL,28.72,5.39,8.95,2.47,6.16
20171115162312 ,YEYB,KS,HH,64.64,11.39,19.33,2.35,3.66
20171115162312 ,HDB,KG,HH,41.36,7.42,12.63,2.43,10.3
20171115162312 ,CHS,KG,HH,27.53,5.24,8.68,2.44,5.18
20171115162312 ,HAK,KG,EL,24.89,4.61,7.74,2.7,4.52
20171115162312 ,YOCB,KS,HH,39.36,7.22,12.11,2.42,6.87
20171115162312 ,MKL,KG,HH,42.34,7.67,12.92,2.5,5.32
20171115162312 ,PHA2,KS,EL,15.29,2.85,4.64,2.59,5.96
20171115162312 ,DAG2,KS,HG,55.17,9.87,16.52,2.57,5.21
20171115162312 ,ADO2,KS,EL,51.75,9.28,15.66,2.32,16.61
20171115162312 ,BBK,KG,EL,58.01,10.19,17.48,2.65,3.09
20171115162312 ,USN2,KS,HG,48.67,8.75,14.76,2.42,8
20171115162312 ,CSO,KS,HG,42.59,7.81,13.18,2.15,32.37
20171115163605 ,CGD,KG,EL,76.18,13.96,23.02,2.95,3.76
20171115163605 ,GUWB,KS,HH,69.91,13.08,21.66,2.93,2.49
20171115163605 ,DAU,KS,HG,73.22,13.69,22.4,2.9,7.55
20171115163605 ,GKP1,KG,HH,74.06,13.87,22.58,2.85,6.39
20171115163605 ,CIGB,KS,HG,89.4,16.32,27.05,2.94,3.15
20171115163605 ,YSB,KG,HH,79.34,14.45,23.87,2.95,2.86
20171115163605 ,MAK,KG,EL,87.86,15.73,26.15,2.83,5.05
20171115163605 ,CHYB,KS,HH,98.23,17.75,29.43,3.25,2.38
20171115163605 ,ADOA,KS,HG,76.82,14.31,23.75,3.01,2.95
20171115163605 ,EUSB,KS,HH,65.78,12.45,20.52,2.95,3.33
20171115163605 ,BBK,KG,EL,63.33,11.76,19.41,2.95,3.42
20171115163605 ,PHA2,KS,EL,11.64,2.87,4.03,3.28,8
20171115163605 ,CHS,KG,HH,26.82,6.01,9.38,2.83,4.54
20171115163605 ,HAK,KG,EL,28.76,5.99,9.51,3.42,1.93
20171115163605 ,CSO,KS,HG,38.95,8.02,13.01,2.9,5.15
20171115163605 ,YOCB,KS,HH,42.23,8.53,13.77,2.76,7.25
20171115163605 ,YODB,KS,HH,44.98,8.89,14.44,3.1,1.97
20171115163605 ,DKJ,KG,EL,32.74,6.86,10.89,2.92,5.32
20171115163605 ,ULJ2,KS,HH,63.31,11.91,18.67,2.93,3.17
20171115163605 ,HDB,KG,HH,46.65,8.99,14.72,3.05,5.6
20171115163605 ,YEYB,KS,HH,59.94,11.5,18.92,3.14,2.52
20171115163605 ,DAG2,KS,HH,59.53,11.33,18.55,2.97,4.66
20171115163605 ,JEJB,KS,HH,57.07,10.91,17.79,3.1,3.87
20171115163605 ,USN2,KS,HG,53.98,10.36,16.86,2.83,6.73
20171115163605 ,ADO2,KS,EL,48.75,9.63,15.72,2.89,12.07
20171115163605 ,MKL,KG,HH,47.8,9.26,15.05,2.76,5.73
20171115173743 ,GKP1,KG,HH,74.88,12.92,21.67,2.6,7.91
20171115173743 ,DAU,KS,HG,74.05,12.76,21.52,2.8,6.12
20171115173743 ,EUSB,KS,HH,66.61,11.5,19.62,2.53,3.76
20171115173743 ,CGD,KG,EL,76.74,13,22,2.64,6.34
20171115173743 ,ADOA,KS,HG,77.52,13.53,22.8,2.65,4.59
20171115173743 ,YSB,KG,HH,79.63,13.48,22.99,2.79,2.17
20171115173743 ,MAK,KG,EL,88.03,14.76,25.2,2.49,7.88
20171115173743 ,CHYB,KS,HH,98.6,16.72,28.46,2.85,2.95
20171115173743 ,ULJ2,KS,HH,63.25,10.92,17.69,2.65,3.7
20171115173743 ,GUWB,KS,HH,70.8,12.15,20.73,2.37,4.74
20171115173743 ,BBK,KG,EL,63.24,10.78,18.38,2.55,5.18
20171115173743 ,PHA2,KS,EL,11.6,1.93,3.09,2.75,10.18
20171115173743 ,CHS,KG,HH,27.64,5.1,8.58,2.53,6.5
20171115173743 ,HAK,KG,EL,28.37,5,8.46,3.1,2.38
20171115173743 ,DKJ,KG,EL,33.37,5.93,9.94,2.7,5.3
20171115173743 ,YOCB,KS,HH,43.02,7.6,12.86,2.48,7.84
20171115173743 ,YODB,KS,HH,44.9,7.92,13.46,2.46,3.71
20171115173743 ,CSO,KS,HG,39.54,7.14,12.07,2.5,9.98
20171115173743 ,HDB,KG,HH,46.59,8.01,13.73,2.6,8.79
20171115173743 ,DAG2,KS,HH,60.17,10.4,17.6,2.79,4.83
20171115173743 ,JEJB,KS,HG,56.96,9.79,16.61,2.8,2.04
20171115173743 ,USN2,KS,HG,54.35,9.41,15.9,2.65,7.93
20171115173743 ,YEYB,KS,HH,60.31,10.56,17.97,2.75,2.64
20171115173743 ,ADO2,KS,EL,49.43,8.67,14.8,2.49,24.14
20171115173743 ,MKL,KG,HH,48.01,8.3,14.12,2.53,6.87
20171115200337 ,GUWB,KS,HG,68.93,12.25,20.45,2.8,1.99
20171115200337 ,CGD,KG,EL,69.95,12.34,20.54,2.79,2.81
20171115200337 ,GKP1,KG,HH,70.11,12.47,20.81,2.6,4.89
20171115200337 ,ADOA,KS,HG,79.87,14.12,23.78,2.8,2.81
20171115200337 ,CIGB,KS,HG,87.06,15.28,25.44,2.65,3.27
20171115200337 ,CHR,KS,HG,97.54,16.85,28.34,2.75,5.44
20171115200337 ,EUSB,KS,HH,66.93,11.88,19.98,2.8,2.13
20171115200337 ,YSB,KG,HH,72.52,13.05,21.42,2.57,2.25
20171115200337 ,HDB,KG,HH,40.41,7.51,12.57,2.52,5.52
20171115200337 ,YOCB,KS,HH,38.19,7.13,11.8,2.62,4.03
20171115200337 ,DKJ,KG,EL,27.43,5.27,8.61,2.59,3.35
20171115200337 ,HAK,KG,EL,24.62,4.77,7.96,2.79,2.15
20171115200337 ,CHS,KG,HH,27.2,5.31,8.62,2.7,3.02
20171115200337 ,PHA2,KS,EL,16.27,3.24,5.16,2.68,2.71
20171115200337 ,BBK,KG,EL,57.05,10.29,17.41,2.65,2.45
20171115200337 ,MKL,KG,HH,41.09,7.64,12.65,2.61,2.78
20171115200337 ,ADO2,KS,EL,51.91,9.49,15.8,2.66,6.65
20171115200337 ,DAG2,KS,HH,53.79,9.73,16.2,2.74,3.28
20171115200337 ,YODB,KS,HG,51.65,9.45,15.8,2.65,1.76
20171115200337 ,USN2,KS,HG,47.31,8.7,14.45,2.49,4.22
20171115200337 ,CSO,KS,HG,42.97,8.11,13.35,2.52,5.61
20171115205411 ,MAK,KG,EL,82.11,13.95,23.69,2.7,6.28
20171115205411 ,YSB,KG,HH,73.56,12.65,21.53,2.8,3.48
20171115205411 ,CGD,KG,EL,70.79,12.14,20.34,3.1,3.81
20171115205411 ,GKP1,KG,HH,70.46,12.25,20.45,3.04,5.09
20171115205411 ,ULJ2,KS,HH,68.92,12,20.48,2.71,4
20171115205411 ,EUSB,KS,HH,66.43,11.54,19.58,2.95,2.76
20171115205411 ,PHA2,KS,EL,15.43,2.94,4.82,2.97,3.36
20171115205411 ,HAK,KG,EL,25.4,4.67,7.82,3.25,2.52
20171115205411 ,CHS,KG,HH,26.76,5.03,8.26,2.83,4.63
20171115205411 ,DKJ,KG,EL,28.05,5.13,8.45,3.07,4.86
20171115205411 ,GUWB,KS,HH,68.75,11.92,20.11,2.95,2.48
20171115205411 ,YOCB,KS,HH,38.54,6.92,11.57,2.99,4.52
20171115205411 ,HDB,KG,HH,41.47,7.28,12.4,2.85,6.87
